Name,Actor 1,Cluster,Genre_Action,Genre_Adventure,Genre_Animation,Genre_Biography,Genre_Comedy,Genre_Crime,Genre_Documentary,Genre_Drama,Genre_Family,Genre_Fantasy,Genre_History,Genre_Horror,Genre_Music,Genre_Musical,Genre_Mystery,Genre_News,Genre_Romance,Genre_Sci-Fi,Genre_Sport,Genre_Thriller,Genre_War,Genre_Western,Year,Year,Votes,Votes,Duration,Duration,Dir_enc,A1_enc,A2_enc,A3_enc,G_mean_rat
Ramaa: The Saviour,Sahil Khan,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,2010,147,147,120,120,3.65,3.4,3.45,3.4,5.8172908425711825
Ramad,Sourabh Arora,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,2017,38,38,142,142,7.5,7.5,7.5,7.5,5.838193420402469
Ramaiya Vastavaiya,Shruti Haasan,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,2013,3531,3531,148,148,4.37,5.7,5.7,5.279999999999999,5.792666612008884
Ram-Avtar,Sunny Deol,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1988,1988,201,201,170,170,5.3,5.078,5.4799999999999995,4.8,5.792666612008884
Ramayana: The Epic,Manoj Bajpayee,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,2010,456,456,98,98,5.9,6.565217391304348,5.779310344827586,5.572727272727273,6.047310869160049
Ramgarh Ke Sholay,Kishore Anand Bhanushali,6,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991,1991,59,59,123,123,4.6,4.1,4.3999999999999995,5.671428571428572,5.705949471456475
Ramji Londonwaley,Madhavan,4,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,2005,1058,1058,154,154,6.7,6.8,6.7,5.550000000000001,6.044681376909835
Ramkali,Hema Malini,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,1985,12,12,141,141,5.35,6.1000000000000005,5.7625,6.4,5.524440052700922
RamLeela,Ranveer Singh,7,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,2013,2013,19114,19114,150,150,7.171428571428572,5.471428571428571,6.084615384615384,7.699999999999999,6.05393276752471
Ramprasad Ki Tehrvi,Manoj Pahwa,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,2019,3574,3574,115,115,7.6,7.6,7.6,7.6,5.903885336142231
Ramshastri,Gajanan Jagirdar,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1944,1944,10,10,122,122,6.366666666666667,6.8,6.8,7.425,6.055890973036343
Ramta Jogi,Rahul Dev,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,2015,71,71,139,139,4.741666666666666,6.175,6.9,6.9,5.797668810289389
Ramudochhadu,Krishna Ghattamaneni,4,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,1996,77,77,125,125,6.7,6.1,6.1,6.449999999999999,5.777403574995128
Ranbanka,Manish Paul,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,2015,119,119,98,98,3.6,3.6,6.5,3.6,5.524440052700922
Ranchi Diaries,Soundarya Sharma,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,2017,81,81,93,93,7.3,7.3,7.3,5.510869565217392,5.620495867768595
Rang,Jeetendra,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1993,1993,187,187,150,150,4.666666666666667,5.4313253012048195,5.3500000000000005,4.15,5.926779891662866
Rang Birangi,Amol Palekar,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1983,1983,520,520,180,180,7.246428571428572,7.066666666666666,6.300000000000001,5.875,5.7518796992481205
Rang De Basanti,Aamir Khan,6,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,2006,114446,114446,167,167,6.619999999999999,6.893548387096774,5.68,7.0,5.883099778234949
Ranga,Rajinikanth,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1982,1982,100,100,133,133,5.5,6.0625,6.2,6.2,5.790165512868633
Rangeela,Urmila Matondkar,7,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1995,1995,9370,9370,142,142,5.66,5.8,6.44,5.271428571428571,6.042485489764394
Rangeela Raja,Govinda,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,2019,215,215,162,162,4.4,4.74,2.3,2.3,5.7518796992481205
Rangeelay,Jimmy Sheirgill,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,2013,176,176,129,129,5.5,5.521052631578947,6.214285714285714,5.9,5.777403574995128
Rangoon,Kangana Ranaut,6,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017,2017,3903,3903,170,170,6.9625,5.958333333333333,4.5,5.55,6.15514580290533
Rangrezz,Jackky Bhagnani,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,2013,426,426,144,144,6.282608695652174,4.9799999999999995,5.1,5.825,5.790165512868633
Rani Aur Lalpari,Baby Rani,4,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1975,1975,42,42,135,135,5.958823529411765,5.898232868643235,5.983333333333333,5.898232868643235,6.056523946296264
Rani Rupmati,Bharat Bhushan,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1959,1959,24,24,148,148,6.666666666666667,6.4375,5.8,7.025,5.697990777338603
Ranj,Raju Kumar,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,2019,9,9,80,80,7.2,7.2,7.2,7.2,6.055890973036343
Rann,Amitabh Bachchan,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2010,2010,2476,2476,137,137,5.66,6.183870967741936,4.36,6.5,5.863248080508986
Ranna,Sudeep,4,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,2015,616,616,152,152,6.2,5.814285714285715,4.466666666666667,6.2,5.777403574995128
Ranviir the Marshal,Rishy,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,2015,7,7,132,132,5.9,5.898232868643235,4.927272727272728,5.898232868643235,5.733608964501954
Rao Saheb,Arvind Gadgil,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986,1986,7,7,123,123,6.4,5.7,5.7,5.7,5.903885336142231
Raqeeb,Rahul Khanna,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2007,2007,283,283,124,124,6.0,5.898232868643235,4.85,6.6,5.93692567872625
Raqt,Shiva Rindani,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2013,2013,6,6,180,180,5.898232868643235,5.898232868643235,5.9,5.111111111111111,5.441208665254448
Rascals,Ajay Devgn,6,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,2011,2682,2682,128,128,5.048484848484848,5.285245901639344,5.175,4.9,5.705949471456475
Rashtraputra,Megastar Maharishi Aazaad,4,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,2018,23,23,122,122,5.7,5.7,5.357142857142857,6.1,6.09540445955948
Ratan,Swaran Lata,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1944,1944,30,30,118,118,6.0625,7.2,6.75,7.2,6.0532800323541665
Raton Ki Rani (The Night Queen),Sapna Sappu,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2004,2004,6,6,116,116,5.09,5.233333333333333,3.5,4.775,4.7897727272727275
Ravan Raaj: A True Story,Ishrat Ali,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1995,1995,112,112,153,153,5.340909090909091,4.627272727272727,5.5,5.25,5.662154860963301
Ready,Salman Khan,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2011,2011,16937,16937,145,145,5.308333333333334,5.1312500000000005,4.85,5.367857142857143,5.6913295207461445
Rebellious Flower,Prince Shah,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,2016,241,241,110,110,6.8,6.8,6.8,6.8,6.38088666298876
Red Alert: The War Within,Sunil Shetty,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2009,2009,339,339,120,120,5.509090909090909,4.55,5.466666666666666,6.1,5.733608964501954
Red Rose,Rajesh Khanna,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1980,1980,167,167,125,125,6.375,6.547058823529412,5.926666666666667,5.615,5.753231113492788
Red Swastik,Sherlyn Chopra,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2007,2007,219,219,131,131,4.725,4.75,4.133333333333334,2.8,5.839305167741773
Red: The Dark Side,Aftab Shivdasani,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2007,2007,306,306,148,148,4.803333333333333,4.7,3.3333333333333335,3.875,5.824685217031441
Rediscovering India,Benny John,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,2017,62,62,124,124,9.0,9.0,9.0,9.0,7.61086956521739
Redrum,Sourabh,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,2018,28,28,101,101,5.898232868643235,5.898232868643235,5.898232868643235,5.898232868643235,5.620495867768595
Refl3ct,Vijay Mahar,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2021,2021,467,467,65,65,9.3,9.3,9.3,9.3,5.196774193548387
Refugee,Jackie Shroff,7,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,2000,2000,1881,1881,207,207,5.9875,5.16,5.111538461538462,4.33,6.05393276752471
Regards & Peace,Prashantt Guptha,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2020,2020,27,27,89,89,5.85,4.85,4.933333333333334,6.1,5.620495867768595
Rehguzar,Jimmy Sheirgill,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,2006,45,45,125,125,5.9,5.521052631578947,4.5,5.6499999999999995,6.055890973036343
Rehnaa Hai Terre Dil Mein,Madhavan,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,2001,2001,7713,7713,160,160,6.75,6.8,6.0,5.6,6.0532800323541665
Relax,Rohan,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2005,2005,8,8,131,131,3.2,3.2,3.2,3.8000000000000003,5.620495867768595
Religion,Pankaj Kapur,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2007,2007,1031,1031,105,105,7.4,7.033333333333334,6.58,6.75,6.470498678007534
Remember Amnesia,Lisa Ann Walter,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,2019,29,29,88,88,5.898232868643235,5.898232868643235,5.898232868643235,5.898232868643235,5.7518796992481205
Reporter Raju,Feroz Khan,6,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1962,1962,11,11,138,138,6.15,5.842105263157895,5.5,5.2,5.807286562719216
Rescue,Rahul Thulasiram,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,2019,18,18,80,80,4.5,4.5,4.5,4.5,6.055890973036343
Resham Ki Dori,Saira Banu,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1974,1974,49,49,139,139,5.7700000000000005,6.05,6.333333333333333,6.5,6.191082215740691
Reshma Aur Shera,Waheeda Rehman,7,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1971,1971,204,204,158,158,7.075,6.544444444444444,6.454545454545454,7.05,6.05393276752471
Reshma Aur Sultaan,Hemant Birje,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,2002,10,10,82,82,4.9,4.3999999999999995,6.333333333333333,5.415,5.524440052700922
Return of Jewel Thief,Ashok Kumar,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1996,1996,110,110,159,159,5.45,6.546987951807228,6.9375,5.14,5.731012265094488
Return of Robin Hood,Anil Chatterjee,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1988,1988,27,27,80,80,7.540000000000001,6.55,6.95,7.0,6.055890973036343
Reva,Vinit Kanojia,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,2018,692,692,159,159,8.4,8.4,8.4,8.4,6.055890973036343
Revati,Kashmira Shah,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,2005,34,34,145,145,5.225,4.75,5.5,5.766666666666667,6.055890973036343
Revenge of the Tigress,Sapna Sappu,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,2001,15,15,105,105,5.09,5.233333333333333,6.125,8.5,5.524440052700922
Revolver Rani,Kangana Ranaut,6,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,2014,1678,1678,132,132,4.5,5.958333333333333,3.233333333333333,5.083333333333333,5.705949471456475
Ribbon,Kalki Koechlin,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,2017,604,604,106,106,6.9,6.933333333333334,6.9,6.9,6.191082215740691
Right Yaaa Wrong,Sunny Deol,6,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2010,2010,895,895,135,135,4.666666666666667,5.078,5.800000000000001,5.0200000000000005,5.93692567872625
Rihaee,Vinod Khanna,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1988,1988,75,75,158,158,3.8499999999999996,5.783870967741936,6.257894736842106,6.7,6.055890973036343
Rikki-Tikki-Tavi,Aleksandr Zguridi,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1979,1979,527,527,78,78,7.6,7.1,7.6,7.6,6.32627345844504
Rise of the Zombie,Devaki Singh,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2013,2013,404,404,86,86,3.5,3.5,3.5,6.074999999999999,5.488719856025888
Rishte Naahte,Raaj Kumar,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1965,1965,13,13,158,158,6.5,5.976923076923077,6.375,5.814285714285715,6.191082215740691
Rishtey,Anil Kapoor,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,2002,921,921,164,164,5.361538461538462,5.618604651162791,4.680952380952381,4.933333333333334,5.790165512868633
Risk,Vinod Khanna,6,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,2007,559,559,155,155,6.699999999999999,5.783870967741936,6.5,6.6,5.807286562719216
Risknamaa,Garima Agarwal,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2019,2019,20,20,123,123,7.0,7.0,7.35,7.0,5.620495867768595
Ritu,Raj Ballav Koirala,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,2014,25,25,129,129,6.8,6.8,6.8,6.8,5.926779891662866
Rivaaj,Mala Sinha,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1972,1972,11,11,117,117,6.636363636363637,6.65,6.6863636363636365,6.114814814814815,6.055890973036343
Riwayat,Salil Ankola,4,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,2012,9,9,122,122,4.6,6.3,4.6,3.4499999999999997,6.074564364633922
Riyasat,Rajesh Khanna,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,2014,44,44,80,80,5.45,6.547058823529412,4.45,5.1,5.841528662420383
RK/RKAY,Rajat Kapoor,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,2021,12,12,95,95,6.483333333333333,6.566666666666666,4.425,6.5,6.055890973036343
Road,Manoj Bajpayee,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2002,2002,1197,1197,134,134,4.966666666666666,6.565217391304348,5.181818181818182,5.4,5.620495867768595
Road to Ladakh,Deepak,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,2003,268,268,50,50,5.9,5.898232868643235,5.898232868643235,5.898232868643235,6.055890973036343
Road to Sangam,Paresh Rawal,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2009,2009,764,764,135,135,7.4,6.433333333333334,5.907692307692307,7.057142857142857,5.838193420402469
"Road, Movie",Abhay Deol,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,2009,1660,1660,95,95,6.65,7.175,5.3,6.4799999999999995,5.8216499545482625
Roadside Romeo,Saif Ali Khan,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,2008,1353,1353,93,93,4.6,5.557142857142857,5.573333333333333,4.88,5.8558462827610755
Roam Rome Mein,Nawazuddin Siddiqui,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,2019,50,50,107,107,7.8,6.4,7.06,7.8,6.055890973036343
Roar: Tigers of the Sundarbans,Aadil Chahal,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,2014,702,702,123,123,5.6,5.6,5.6,5.0,5.530918582741864
Rock Dancer,Kamal Sadanah,7,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1995,1995,45,45,168,168,3.8333333333333335,4.4,4.2,5.533333333333334,6.064897730557458
Rock on 2,Farhan Akhtar,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2016,2016,2006,2006,143,143,5.0,6.2,5.955555555555556,6.266666666666667,6.113367173265161
Rock On!!,Arjun Rampal,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2008,2008,21178,21178,145,145,6.325,5.358823529411764,7.6499999999999995,7.7,6.113367173265161
Rocket Singh: Salesman of the Year,Ranbir Kapoor,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,2009,19343,19343,150,150,7.65,6.571428571428571,5.542857142857143,7.5,5.903885336142231
Rockford,Rohan Dey,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,1999,1352,1352,102,102,7.072727272727272,7.4,7.4,7.4,5.903885336142231
Rockstar,Ranbir Kapoor,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2011,2011,40835,40835,159,159,6.8375,6.571428571428571,6.56,6.111111111111111,6.00813438560657
Rocky,Sanjay Dutt,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1981,1981,593,593,151,151,7.075,5.213207547169811,5.983333333333333,6.16,5.661054431495156
Rocky,Zayed Khan,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2006,2006,317,317,125,125,5.666666666666667,4.85,3.9,4.883333333333334,5.792666612008884
Rocky Handsome,John Abraham,6,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,2016,7647,7647,119,119,7.2749999999999995,6.2368421052631575,6.5,7.166666666666667,5.807286562719216
Rog,Irrfan Khan,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2005,2005,484,484,115,115,5.2,7.152941176470588,5.2,5.2,5.777174026260002
Rokkk,Tanushree Dutta,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2010,2010,125,125,180,180,4.2,4.2,4.24,5.866666666666667,5.586340367010364
Rolling in Money,Naseeruddin Shah,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1988,1988,365,365,139,139,5.3625,6.181578947368421,5.926666666666667,5.75,5.7518796992481205
Romeo Akbar Walter,John Abraham,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2019,2019,5120,5120,141,141,6.833333333333333,6.2368421052631575,5.090909090909091,6.4,5.733608964501954
Roohani Taaqat,Shagufta Ali,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1991,1991,28,28,119,119,4.0,4.45,4.75,4.6,4.7897727272727275
Roohi,Rajkummar Rao,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2021,2021,6422,6422,134,134,6.1,6.99,5.4,4.3,5.270826213260424
Roohi,Zarina Wahab,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1981,1981,7,7,135,135,4.1,5.898232868643235,5.898232868643235,5.898232868643235,5.792666612008884
Room: The Mystery,Atif Jamil,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,2015,31,31,90,90,3.5,3.5,3.5,3.5,5.620495867768595
Roop Ki Rani Choron Ka Raja,Anil Kapoor,7,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1993,1993,864,864,190,190,4.9692307692307685,5.618604651162791,6.1000000000000005,5.510869565217392,5.9856255781275935
Rootha Na Karo,Shashi Kapoor,4,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1970,1970,21,21,125,125,5.9,6.268421052631578,6.68125,7.133333333333333,6.044681376909835
Roshni,Nazneen Bhatia,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,2018,186,186,45,45,6.2,6.2,6.2,6.2,6.968571511831215
Roti,Rajesh Khanna,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1974,1974,461,461,120,120,6.488235294117647,6.547058823529412,6.547826086956522,6.4,5.824685217031441
Roti,Chandra Mohan,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1942,1942,30,30,153,153,6.933333333333334,6.3,6.0,6.75,6.055890973036343
Roti Kapada Aur Makaan,Manoj Kumar,7,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1974,1974,739,739,159,159,6.2,6.05,6.854545454545455,6.409090909090909,5.9856255781275935
Roti Kee Keemat,Somesh Agarwal,6,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,1990,30,30,130,130,4.9,6.675,5.4375,4.6,5.807286562719216
Rough Book,Tannishtha Chatterjee,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,2016,193,193,100,100,5.509090909090909,6.4,6.2,5.898232868643235,6.055890973036343
Rowdy Inspector,Nandamuri Balakrishna,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,1992,115,115,143,143,5.816666666666666,6.22,6.0,5.5,5.790165512868633
Rowdy Rathore,Akshay Kumar,6,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,2012,21097,21097,140,140,4.37,5.544736842105263,5.554545454545455,5.74,5.705949471456475
Roy,Arjun Rampal,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2015,2015,7240,7240,146,146,3.3,5.358823529411764,3.9200000000000004,4.55,5.8312294754864284
Ru-Ba-Ru,Randeep Hooda,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2008,2008,251,251,120,120,5.5,5.985714285714286,6.166666666666667,5.62,5.824685217031441
Rudaali,Rakhee Gulzar,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,1993,489,489,128,128,6.475,6.208695652173914,5.504166666666666,5.568421052631579,6.055890973036343
Rudraksh,Sanjay Dutt,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2004,2004,1157,1157,143,143,5.625,5.213207547169811,4.38,5.872727272727272,5.502873884552238
Rudranetra,Chiranjeevi,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1989,1989,71,71,126,126,5.671428571428572,6.333333333333333,5.279999999999999,6.5,5.662154860963301
Rui Ka Bojh,Pankaj Kapur,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,1997,215,215,117,117,7.7,7.033333333333334,6.9,6.38,6.055890973036343
Rukh,Manoj Bajpayee,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2017,2017,596,596,106,106,6.4,6.565217391304348,6.65,6.4,5.9846241868791825
Run,Abhishek Bachchan,4,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,2004,1292,1292,137,137,4.8,5.125,5.3,4.057142857142857,5.777403574995128
Run Bhuumi - Champs Don't Cry,Himani Attri,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,2015,7,7,107,107,5.7,5.7,5.7,5.7,6.32627345844504
Run Zindagi Run,Nitesh Shrivastava,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2020,2020,8,8,152,152,7.5,7.5,7.5,7.5,5.662154860963301
Rungoli,Kishore Kumar,7,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1962,1962,13,13,136,136,7.033333333333334,6.616666666666667,6.6375,6.306666666666667,6.186083929563623
Running Shaadi,Arsh Bajwa,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,2017,2440,2440,114,114,6.6,6.6,6.975,6.6,5.774774254768754
Runway: Love Among Gun Shots...,Sunil Tiwari,6,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,2009,23,23,102,102,4.0,4.0,4.0,5.333333333333333,5.807286562719216
